Epoch,Loss (t),Loss (v),Accuracy (t),Accuracy (v),Time
5,1.1773054892090475,1.5890828907489776,0.6011146496815286,0.49091796875,4.721591472625732
6,1.0873287206242799,1.5741271764039992,0.6318172770700637,0.51181640625,4.70975136756897
7,1.041513773666066,1.8054704666137695,0.6493829617834395,0.47763671875,4.587979555130005
8,0.98259802456874,1.690811386704445,0.6737908041401274,0.4984375,4.688108682632446
9,0.8952574578060466,1.7856326222419738,0.70203025477707,0.51318359375,4.80281662940979
Mean,,,,,4.661793613433838
Total,,,,,51.279729747772215
Params: 9470986,,,,,
---,---,---,---,---,---
0,1.7221397290563887,1.6272609949111938,0.3835340366242038,0.41591796875,4.788276672363281
1,1.4905157734634011,1.518857952952385,0.47352707006369427,0.45673828125,4.910404443740845
2,1.3530113750202641,1.4537437856197357,0.5242585589171974,0.486328125,4.863697528839111
3,1.2503781751462608,1.4123603373765945,0.5585439888535032,0.50458984375,4.730776071548462
4,1.160028703653129,1.3938806295394897,0.5895700636942676,0.5171875,4.835482597351074
5,1.0522583047295833,1.4107300162315368,0.6252985668789809,0.5234375,4.936137676239014
6,0.9469657092337396,1.4463968873023987,0.6610768312101911,0.51953125,4.85340428352356
7,0.8576954215954823,1.5487987130880356,0.6899880573248408,0.52001953125,4.783142805099487
8,0.7647101670313793,1.5439866751432418,0.7225567277070064,0.53857421875,4.881956100463867
9,0.677638680502108,1.6867282181978225,0.7525129378980892,0.5328125,4.882739782333374
Mean,,,,,4.846601796150208
Total,,,,,53.312619757652286
Params: 9577738,,,,,
---,---,---,---,---,---
