Epoch,Loss (t),Loss (v),Accuracy (t),Accuracy (v),Time
2,0.476112573070729,0.4493338078894514,0.8303690159574468,0.8376947197508304,6.277858018875122
3,0.4362257958409634,0.4316301168279445,0.8438123337765957,0.846623291360571,5.734107494354248
4,0.4083135817596253,0.40812101896772995,0.8537857380319149,0.8538658821836431,5.820003986358643
5,0.38931052450169906,0.39219343915898747,0.8612865691489362,0.8601230065873329,6.302750110626221
6,0.3753378998408926,0.3875319589959814,0.8662940492021277,0.8620227017301194,6.109593868255615
7,0.3639714113892393,0.3841379012199158,0.8709483045212766,0.863174392821941,6.07509446144104
8,0.3532194379479327,0.37947617376104315,0.873774102393617,0.8619039718140947,6.062052011489868
9,0.34241865075966144,0.3753551187667441,0.878407579787234,0.8660714296584434,6.328737258911133
Mean,,,,,6.1051044940948485
Total,,,,,67.15614943504333
Params: 24120,,,,,
---,---,---,---,---,---
0,1.5923651434639667,0.9988947891174479,0.43130817819148937,0.6518213343113026,6.259848117828369
1,0.7652870917573888,0.6554522970889477,0.7178149933510638,0.7466755331830776,6.2240309715271
2,0.6189592498097014,0.5835604509140583,0.7612616356382979,0.7702555098432176,6.169076442718506
3,0.5684476700869012,0.5495492790607696,0.7803357712765957,0.7838739562541881,6.171342134475708
4,0.5373469453225744,0.5192119675747892,0.7906208444148937,0.7902973027939492,6.193288803100586
5,0.5141157079884346,0.5016250026986954,0.8025681515957447,0.8109683711478051,5.886059284210205
6,0.4899699068132867,0.4793767453508174,0.8206449468085106,0.8253585683538559,5.88480019569397
7,0.47004781504894827,0.46411592085310754,0.8296210106382979,0.8327673825811832,5.823165416717529
8,0.45368539351732173,0.4561814177543559,0.8360621675531915,0.8385733289921538,5.420352458953857
9,0.441902886521309,0.4443333402593085,0.8404670877659575,0.8409004566517282,5.41107702255249
Mean,,,,,5.944304084777832
Total,,,,,65.38734493255615
Params: 11985,,,,,
