Epoch,Loss (t),Loss (v),Accuracy (t),Accuracy (v),Time
3,1.752873331877836,1.754523441195488,0.35920083598726116,0.36318359375,6.484233379364014
4,1.7141954443257326,1.7255220025777818,0.3755224920382166,0.3701171875,6.449981689453125
5,1.6863531094447823,1.7165654361248017,0.38691779458598724,0.3744140625,6.319583892822266
6,1.667307893182062,1.6983404070138932,0.3955762340764331,0.38076171875,6.506724834442139
7,1.6466529984383067,1.697403234243393,0.404234673566879,0.37890625,6.509632587432861
8,1.63677112008356,1.6914276689291001,0.4087878184713376,0.38896484375,6.598916292190552
9,1.6218438216835072,1.7018597900867463,0.41254478503184716,0.376171875,6.567675590515137
Mean,,,,,6.469600868225098
Total,,,,,71.16560955047608
Params: 46305,,,,,
---,---,---,---,---,---
