Epoch,Loss (t),Loss (v),Accuracy (t),Accuracy (v),Time
5,0.3128142674711156,0.3450514125697156,0.8877160904255319,0.8752849558566479,4.941150903701782
6,0.29632557151799505,0.3353569510769337,0.894053357712766,0.8809959165593411,4.874778509140015
7,0.2806438962988397,0.32797180750268573,0.898936170212766,0.8810077892973068,4.854555368423462
8,0.26562077774012344,0.32583333012905524,0.9045046542553191,0.8825156739417542,4.844050407409668
9,0.2545972604383814,0.32097873630675866,0.9080161236702128,0.8859113797228387,4.843332052230835
Mean,,,,,4.882394480705261
Total,,,,,53.70633928775787
Params: 119100,,,,,
---,---,---,---,---,---
0,0.931113379591323,0.5553147881589038,0.681640625,0.8016717332474729,5.212589263916016
1,0.477451113627312,0.45259644756925865,0.8326338098404256,0.8390482524608044,5.216359615325928
2,0.41075729753108736,0.40147051024944225,0.853993517287234,0.8585438842469073,5.22541880607605
3,0.3742303984596374,0.37488114516785803,0.8668134973404256,0.8677930286590089,5.228928565979004
4,0.34825654541875456,0.3687564727473766,0.8747298869680851,0.8679473793252985,5.2575294971466064
5,0.3275681662749737,0.3507974293637783,0.8811710438829787,0.8745488232754647,5.290949106216431
6,0.3068356234183971,0.34402828045347905,0.8887965425531915,0.8772677627015621,5.225250720977783
7,0.29421170594844415,0.3547028030486817,0.8934507978723404,0.8731003048572135,5.2291741371154785
8,0.278267511741278,0.34020035793172554,0.8983336103723404,0.8775645900279918,5.236972808837891
9,0.2649563411448864,0.3456395880338993,0.9028008643617021,0.8761398183538559,5.251448154449463
Mean,,,,,5.237462067604065
Total,,,,,57.61208274364471
Params: 119520,,,,,
---,---,---,---,---,---
0,0.6772384393088361,0.45291826763051624,0.7718999335106383,0.8348214296584434,4.954493045806885
1,0.41393518828331155,0.3865189384272758,0.853764960106383,0.8627707070492684,4.887866735458374
2,0.36151164944501635,0.3612786388777672,0.8704288563829787,0.8690871964109704,4.900815725326538
3,0.32673177273666604,0.3580418216421249,0.8833735039893617,0.8693009133034564,4.876432657241821
4,0.3009702807411234,0.3312388737785055,0.8908951130319149,0.8799392111757969,4.902266502380371
5,0.2776118224447078,0.3231482489946041,0.898936170212766,0.8839285728779245,4.898141384124756
6,0.261952077454709,0.315595399826131,0.9056058843085106,0.8856382991405244,4.916750907897949
7,0.24281507025056698,0.32183583524632964,0.9123171542553191,0.8816251906942814,4.892924547195435
8,0.22652684088717115,0.30556835170755997,0.9171376329787234,0.8913136403611366,4.899238348007202
9,0.20833027988989303,0.3047183435013954,0.9236826795212766,0.8906131272620343,4.889301061630249
Mean,,,,,4.901823091506958
Total,,,,,53.920054006576535
Params: 333480,,,,,
---,---,---,---,---,---
0,0.821447971970477,0.47622157982055174,0.7158826462765957,0.8256791424244008,5.271114110946655
1,0.42746683764964977,0.4151047445992206,0.8460147938829787,0.8514675155599066,5.269084930419922
2,0.3676922947485396,0.3876328671232183,0.8656914893617021,0.8642548449496006,5.257932662963867
3,0.3344182234178198,0.34187431189608064,0.8780127992021277,0.8766147430906904,5.26868748664856
4,0.30786638659365634,0.3509559342835812,0.8876953125,0.8741213920268607,5.245473861694336
5,0.2864769485561138,0.321847362404174,0.8948429188829787,0.8839285728779245,5.252078533172607
6,0.26688578574264304,0.32098849371392674,0.9015126329787234,0.8847003236730048,5.246789216995239
7,0.24961530330016257,0.32872793490582325,0.9082446808510638,0.885685791360571,5.236135482788086
8,0.23066644584561916,0.3330372194660471,0.913833942819149,0.88252754667972,5.248901844024658
9,0.21412182860869042,0.3332723315725935,0.9198387632978723,0.8862794460134303,5.223570346832275
Mean,,,,,5.251976847648621
Total,,,,,57.77174532413483
Params: 329184,,,,,
