Epoch,Loss (t),Loss (v),Accuracy (t),Accuracy (v),Time
5,3.7961848602173434,3.8244665920734406,0.11450039808917198,0.114453125,5.20983624458313
6,3.7651056590353607,3.798065745830536,0.1201234076433121,0.12080078125,5.213812828063965
7,3.7382593944573856,3.784746694564819,0.12457703025477707,0.116015625,5.159881830215454
8,3.716373962961185,3.7627714395523073,0.128234474522293,0.12548828125,5.14724326133728
9,3.6978541635403968,3.7551680386066435,0.13062300955414013,0.123828125,5.131176948547363
Mean,,,,,5.120844602584839
Total,,,,,56.32929062843323
Params: 31940,,,,,
---,---,---,---,---,---
0,4.596745017227853,4.545177495479583,0.01793889331210191,0.025390625,5.059195041656494
1,4.4671429615871165,4.401361560821533,0.03652468152866242,0.03955078125,5.245556831359863
2,4.32450823267554,4.281737446784973,0.04289410828025478,0.04423828125,5.291997194290161
3,4.218291152055096,4.200536215305329,0.046875,0.05146484375,5.215014457702637
4,4.149323293357898,4.157252180576324,0.055931528662420384,0.05654296875,5.202486276626587
5,4.106017288888336,4.118752264976502,0.062475119426751595,0.0611328125,5.211272478103638
6,4.077257388716291,4.102885413169861,0.06829717356687898,0.06533203125,5.1875998973846436
7,4.053925093571851,4.082820689678192,0.07145700636942676,0.06865234375,5.140066385269165
8,4.0351577169576265,4.065264183282852,0.07414410828025478,0.07021484375,5.264954328536987
9,4.02072070814242,4.0551863491535185,0.07489052547770701,0.07158203125,5.1978371143341064
Mean,,,,,5.201598000526428
Total,,,,,57.21757800579071
Params: 15995,,,,,
---,---,---,---,---,---
