Epoch,Loss (t),Loss (v),Accuracy (t),Accuracy (v),Time
6,2.7710873533965676,3.253192186355591,0.3010798168789809,0.234765625,4.529955863952637
7,2.644787818762907,3.217976278066635,0.3232235270700637,0.24345703125,4.805203914642334
8,2.5026631294542057,3.2394017398357393,0.34812898089171973,0.24765625,4.684351921081543
9,2.382816331401752,3.266619527339935,0.3739798964968153,0.2564453125,4.7651379108428955
Mean,,,,,4.597157621383667
Total,,,,,50.568733835220335
Params: 1577676,,,,,
---,---,---,---,---,---
0,3.930347480591695,3.791624438762665,0.1356737659235669,0.1591796875,4.839298725128174
1,3.4618086237816295,3.6423932313919067,0.2112858280254777,0.20078125,4.702634811401367
2,3.2167474312387454,3.6560311734676363,0.25793690286624205,0.21611328125,4.733924865722656
3,2.9634346582327677,3.769097000360489,0.3054587977707006,0.215625,4.805150747299194
4,2.740826096504357,3.916162371635437,0.353453423566879,0.2111328125,4.6922926902771
5,2.553855440419191,4.132201689481735,0.4010997213375796,0.2158203125,4.680111646652222
6,2.3601682778376682,4.205405139923096,0.4495670780254777,0.2166015625,4.640354871749878
7,2.0938927542631793,4.350690799951553,0.5015674761146497,0.2337890625,4.892539024353027
8,1.8729225473039468,4.517313677072525,0.5558568869426752,0.221875,4.650363922119141
9,1.697199731875377,4.610804736614227,0.5938992834394905,0.23173828125,4.686176300048828
Mean,,,,,4.732284760475158
Total,,,,,52.05513236522675
Params: 9747556,,,,,
---,---,---,---,---,---
0,3.9290956706757756,3.639245456457138,0.09402368630573249,0.13251953125,4.751636266708374
1,3.5269104811795957,3.4515996515750884,0.16127587579617833,0.18515625,4.753281116485596
2,3.30025015515127,3.3378280699253082,0.19936803343949044,0.20234375,4.7631676197052
3,3.1147345676543607,3.3041168093681335,0.2308170780254777,0.21591796875,4.740912437438965
4,2.9296764385928014,3.236134332418442,0.263609673566879,0.2306640625,4.7608911991119385
5,2.748280816776737,3.2729214131832123,0.2949343152866242,0.23466796875,4.738831281661987
6,2.563446655394925,3.2952795326709747,0.3315087579617834,0.2373046875,4.733926057815552
7,2.3567434693597686,3.389891928434372,0.3730095541401274,0.24091796875,4.837629318237305
8,2.1462605508269776,3.4820872604846955,0.4160031847133758,0.23857421875,4.842097997665405
9,1.9169818109767451,3.669983524084091,0.4698198646496815,0.24287109375,4.900899410247803
Mean,,,,,4.782327270507812
Total,,,,,52.60559997558594
Params: 9623908,,,,,
---,---,---,---,---,---
