Epoch,Loss (t),Loss (v),Accuracy (t),Accuracy (v),Time
1,3.3506922342215373,3.3232791304588316,0.21024084394904458,0.21591796875,5.093706130981445
2,3.115890355626489,3.216898787021637,0.2512689092356688,0.23369140625,5.085515737533569
3,2.936624574053819,3.1753170251846314,0.2858529060509554,0.24208984375,5.102169752120972
4,2.78643620849415,3.1353058218955994,0.3154110270700637,0.25,5.050866603851318
5,2.646830566369804,3.131227916479111,0.34419785031847133,0.25224609375,5.084740400314331
6,2.520730181104818,3.113991367816925,0.3726861066878981,0.25625,5.0577003955841064
7,2.400753167024843,3.1412364542484283,0.39858678343949044,0.26044921875,5.150704860687256
8,2.291814851153428,3.1598105669021606,0.42137738853503187,0.26484375,5.082374811172485
9,2.178332488248303,3.199561995267868,0.4474024681528662,0.26025390625,5.073958396911621
Mean,,,,,5.08514437675476
Total,,,,,55.93658814430237
Params: 1636752,,,,,
---,---,---,---,---,---
0,4.064136855921168,3.723460483551025,0.07949343152866242,0.1283203125,5.81324028968811
1,3.5565690614615275,3.4580944180488586,0.1575437898089172,0.16650390625,5.742660999298096
2,3.327518095636064,3.311159443855286,0.1975766321656051,0.206640625,5.698733806610107
3,3.141536812873403,3.2076041102409363,0.23166301751592358,0.2201171875,5.691796779632568
4,2.995778953953154,3.1639658391475676,0.2570909633757962,0.2361328125,5.6418845653533936
5,2.870064832602337,3.134729379415512,0.27978204617834396,0.23935546875,5.713909864425659
6,2.743298093224787,3.115008997917175,0.30777269108280253,0.2515625,5.602551698684692
7,2.621372441577304,3.113706684112549,0.3255125398089172,0.26025390625,5.695836782455444
8,2.506512521938154,3.120231330394745,0.3534036624203822,0.25283203125,5.686514616012573
9,2.396610323790532,3.1327702581882475,0.37415406050955413,0.26103515625,5.671539068222046
Mean,,,,,5.695866847038269
Total,,,,,62.65453531742096
Params: 1628928,,,,,
---,---,---,---,---,---
0,3.695503231826102,3.359247899055481,0.1494576035031847,0.20908203125,6.318127393722534
1,3.1439208832516035,3.144730931520462,0.24290903662420382,0.25126953125,6.328176498413086
2,2.795648465490645,3.100801831483841,0.3101861066878981,0.25302734375,6.317636728286743
3,2.487391514383304,3.0587928652763368,0.3721636146496815,0.2740234375,6.321876287460327
4,2.176629352721439,3.060547775030136,0.4426751592356688,0.28359375,6.3010077476501465
5,1.8741812235230852,3.1603812694549562,0.5133608678343949,0.27802734375,6.347550392150879
6,1.5741197508611497,3.228220945596695,0.5884504378980892,0.2814453125,6.291268825531006
7,1.2881286307504982,3.357875096797943,0.6634653662420382,0.28154296875,6.409662246704102
8,1.034259198957188,3.496009260416031,0.7330563296178344,0.2783203125,6.332306861877441
9,0.8115945314146151,3.650435072183609,0.7973974920382165,0.2779296875,6.413575172424316
Mean,,,,,6.3381188154220585
Total,,,,,69.71930696964264
Params: 9744384,,,,,
---,---,---,---,---,---
0,3.960963806528954,3.5792565882205962,0.09780553343949044,0.15771484375,6.722638845443726
1,3.4315595019395184,3.3230653166770936,0.1774233678343949,0.19794921875,6.707154750823975
2,3.12896756609534,3.188239020109177,0.23459892515923567,0.23203125,6.635726451873779
3,2.8651826958747426,3.1368378162384034,0.280702627388535,0.24560546875,6.675508737564087
4,2.6111361130028015,3.0990579426288605,0.3296924761146497,0.26552734375,6.653525114059448
5,2.3508133675642076,3.1074158430099486,0.3861464968152866,0.269140625,6.689014434814453
6,2.0639305494393514,3.2082067668437957,0.4462828423566879,0.2662109375,6.769988298416138
7,1.7541344583414162,3.339892852306366,0.5180135350318471,0.270703125,6.769475936889648
8,1.448011265438833,3.5669551730155944,0.595093550955414,0.2697265625,6.741961240768433
9,1.1516791088565899,3.836301600933075,0.6696855095541401,0.26552734375,6.8809075355529785
Mean,,,,,6.724590134620667
Total,,,,,73.97049148082733
Params: 9652992,,,,,
---,---,---,---,---,---
